month,day,Daily_Temp,Daily_Precip,Daily_Humidity,Daily_Pressure,Daily_WindDir,Daily_WindSpeed,Daily_DNI,Daily_DHI,Daily_radiation
3,12,25.5,45.83076923076923,73.76923076923077,916.9692307692308,224.07692307692307,0.7769230769230769,74.07692307692308,241.84615384615384,297.0769230769231
10,15,25.553846153846152,43.43076923076923,68.76923076923077,919.0076923076924,137.69230769230768,0.8999999999999999,444.53846153846155,126.53846153846152,480.3076923076923
10,28,26.33076923076923,39.95384615384615,55.23076923076923,920.7769230769233,175.30769230769232,0.9307692307692308,640.4615384615385,67.76923076923077,525.6923076923077
10,13,25.200000000000003,37.8,51.15384615384615,919.7692307692308,190.69230769230768,2.338461538461538,92.46153846153848,199.53846153846155,237.76923076923077
10,19,26.184615384615384,39.36923076923077,56.23076923076923,920.0923076923076,149.30769230769232,0.7,266.7692307692308,217.69230769230768,415.46153846153845
9,10,28.291666666666668,38.71666666666667,46.833333333333336,920.2416666666668,189.33333333333337,1.9333333333333331,221.25,238.91666666666663,391.5833333333333
11,28,24.4,43.56666666666666,73.16666666666667,919.1833333333334,177.58333333333334,0.7999999999999999,332.8333333333333,201.91666666666663,453.4166666666667
1,11,26.63076923076923,32.53846153846154,50.46153846153846,918.5,192.53846153846155,1.484615384615385,313.53846153846155,188.53846153846155,420.7692307692308
7,10,22.092307692307692,42.107692307692304,76.23076923076923,920.8461538461538,201.15384615384616,1.7923076923076924,358.53846153846155,188.69230769230768,436.61538461538464
10,24,27.946153846153848,39.253846153846155,47.0,918.7692307692308,140.0,0.7615384615384616,365.61538461538464,182.53846153846155,440.38461538461536
3,29,22.553846153846152,43.46153846153846,78.38461538461539,918.9076923076924,202.69230769230768,1.9384615384615385,89.15384615384616,266.9230769230769,313.7692307692308
10,18,26.315384615384616,39.93076923076923,53.61538461538461,920.0846153846154,48.07692307692308,1.1846153846153846,591.6923076923077,94.92307692307692,523.3846153846154
2,28,25.53076923076923,42.7,71.61538461538461,920.246153846154,50.69230769230769,1.3076923076923077,217.84615384615384,260.84615384615387,423.3076923076923
2,4,26.892307692307693,38.830769230769235,56.69230769230769,918.4230769230768,158.3846153846154,0.5384615384615384,347.0,216.6153846153846,422.61538461538464
12,28,23.21666666666667,42.208333333333336,78.58333333333333,919.2666666666668,125.16666666666669,0.7916666666666666,120.16666666666669,268.0833333333333,352.0833333333333
11,9,22.361538461538466,45.11538461538461,80.61538461538461,920.6923076923076,145.07692307692307,0.9230769230769232,293.38461538461536,131.6153846153846,346.7692307692308
7,17,26.107692307692307,40.215384615384615,54.92307692307692,919.7846153846154,201.76923076923077,1.3692307692307693,390.7692307692308,165.15384615384616,422.2307692307692
10,30,25.792307692307695,42.2,65.84615384615384,918.6615384615384,77.61538461538461,2.0153846153846153,114.92307692307692,216.53846153846155,314.3076923076923
10,26,24.846153846153847,45.33846153846154,68.0,920.3076923076924,149.6153846153846,1.0923076923076922,418.2307692307692,127.84615384615384,471.53846153846155
3,28,25.46666666666667,43.05,64.83333333333333,917.75,198.33333333333337,0.5833333333333334,442.0833333333333,212.16666666666663,540.5
8,27,27.616666666666664,40.875,49.583333333333336,920.2083333333334,180.83333333333337,1.525,88.5,187.16666666666663,233.16666666666663
1,15,28.22307692307692,37.01538461538461,50.92307692307692,917.2615384615384,182.23076923076923,1.6153846153846154,318.2307692307692,227.3846153846154,417.9230769230769
11,24,25.4,42.400000000000006,64.6923076923077,918.6076923076924,150.15384615384616,0.5461538461538461,431.6923076923077,170.69230769230768,453.6923076923077
3,2,23.5,42.92307692307692,74.15384615384616,918.1923076923076,134.23076923076923,0.9846153846153848,212.3846153846154,210.53846153846155,388.15384615384613
4,23,25.90833333333333,39.475,63.166666666666664,919.2416666666668,161.5,0.6166666666666667,478.3333333333333,204.91666666666663,543.4166666666666
2,12,28.26153846153846,35.05384615384615,47.23076923076923,918.4846153846154,190.76923076923077,1.446153846153846,478.53846153846155,160.53846153846155,518.6923076923077
9,11,29.175,38.0,43.083333333333336,918.4333333333334,205.5,3.0833333333333335,424.4166666666667,225.83333333333337,532.9166666666666
11,29,23.292307692307695,45.02307692307692,78.6923076923077,918.3384615384616,128.07692307692307,0.6692307692307692,446.53846153846155,135.0,457.9230769230769
6,30,26.83076923076923,39.33846153846154,51.76923076923077,918.7769230769233,192.69230769230768,1.3846153846153846,563.7692307692307,111.3846153846154,496.38461538461536
10,25,26.592307692307692,41.57692307692308,58.61538461538461,919.3615384615384,85.15384615384616,1.5846153846153848,394.61538461538464,170.07692307692307,478.0
12,24,25.133333333333336,41.31666666666667,70.58333333333333,917.7666666666668,146.66666666666666,0.5666666666666668,397.8333333333333,198.41666666666663,466.9166666666667
6,8,20.233333333333334,44.10833333333333,88.41666666666667,922.4916666666668,205.41666666666663,1.9166666666666667,66.91666666666667,282.9166666666667,324.3333333333333
7,23,25.96923076923077,42.22307692307693,58.84615384615385,919.0538461538462,197.92307692307693,2.1307692307692307,219.84615384615384,230.3846153846154,368.15384615384613
6,3,24.583333333333332,44.76666666666667,69.16666666666667,920.6,171.08333333333334,1.6,0.0,255.41666666666663,255.41666666666663
2,7,27.361538461538466,33.223076923076924,46.76923076923077,919.176923076923,166.76923076923077,0.6230769230769231,543.5384615384615,141.92307692307693,523.1538461538462
3,3,23.146153846153844,41.27692307692307,73.6923076923077,919.8615384615384,213.46153846153845,1.6153846153846154,146.3846153846154,287.0769230769231,401.7692307692308
3,21,24.923076923076923,41.892307692307696,71.3076923076923,918.7692307692308,240.84615384615384,0.5538461538461539,284.9230769230769,244.53846153846155,452.3076923076923
9,16,27.03333333333333,38.13333333333333,46.666666666666664,921.9833333333332,179.75,2.4833333333333334,34.5,226.16666666666663,237.75
4,10,25.325,42.53333333333333,64.5,919.175,212.41666666666663,0.525,371.75,203.25,500.5
6,23,25.96153846153846,40.98461538461538,59.07692307692308,918.8846153846154,205.07692307692307,2.8461538461538463,270.84615384615387,205.69230769230768,401.0769230769231
4,16,24.566666666666663,40.81666666666667,73.83333333333333,921.0333333333332,232.41666666666663,1.1583333333333334,116.08333333333331,277.3333333333333,371.5
10,20,27.784615384615385,40.96153846153846,51.0,917.3692307692309,172.07692307692307,0.6461538461538462,383.7692307692308,177.3846153846154,478.0769230769231
5,21,25.4,41.12307692307692,61.61538461538461,920.6846153846152,192.84615384615384,1.5,345.15384615384613,182.92307692307693,432.0
1,20,25.34166666666667,36.19166666666667,61.416666666666664,918.25,188.0,1.025,629.9166666666666,119.33333333333331,547.0
4,17,25.566666666666663,41.28333333333333,67.83333333333333,921.4166666666666,203.08333333333337,0.8250000000000001,104.0,316.75,397.25
10,12,27.915384615384617,38.8,49.0,918.546153846154,198.69230769230768,2.1846153846153844,524.1538461538462,141.46153846153845,514.1538461538462
4,15,25.46666666666667,40.40833333333333,69.58333333333333,919.8166666666666,88.08333333333333,1.5166666666666666,102.33333333333331,333.5833333333333,413.25
2,14,25.207692307692305,39.11538461538461,66.84615384615384,918.953846153846,147.23076923076923,0.8153846153846154,304.84615384615387,237.6153846153846,456.61538461538464
8,30,24.766666666666666,41.575,63.75,920.4083333333332,213.08333333333337,1.0833333333333333,199.08333333333337,255.91666666666663,412.0
2,27,25.700000000000003,43.88461538461539,66.61538461538461,916.8076923076924,196.76923076923077,0.5923076923076923,41.61538461538461,282.0769230769231,311.0
6,5,26.383333333333336,43.13333333333333,61.0,920.6166666666668,201.25,2.3333333333333335,438.8333333333333,194.83333333333337,478.3333333333333
5,26,22.200000000000003,44.784615384615385,81.46153846153847,922.746153846154,210.69230769230768,3.230769230769231,208.6153846153846,239.0,391.46153846153845
2,4,26.66153846153846,31.592307692307692,59.30769230769231,920.0,150.46153846153845,0.5615384615384615,603.8461538461538,107.92307692307692,532.6153846153846
8,25,27.95,41.09166666666667,49.25,917.55,138.58333333333334,0.7166666666666667,359.75,229.16666666666663,480.6666666666667
11,2,24.0,44.73076923076923,73.92307692307692,919.7769230769233,68.38461538461539,1.0923076923076922,458.9230769230769,144.6153846153846,470.6923076923077
2,5,27.04615384615385,26.00769230769231,52.46153846153846,918.9692307692308,139.07692307692307,0.7769230769230769,653.5384615384615,97.3846153846154,546.6923076923077
4,24,26.566666666666663,40.65833333333333,55.5,919.575,115.75,0.8166666666666668,368.25,235.83333333333337,477.6666666666667
4,26,25.875,45.425,65.66666666666667,918.0833333333334,156.83333333333334,0.725,151.0,283.1666666666667,403.3333333333333
1,10,26.83076923076923,29.0,51.61538461538461,918.0230769230768,209.69230769230768,0.8615384615384615,673.1538461538462,75.46153846153847,516.0
10,3,22.77692307692308,44.0,74.6923076923077,919.0923076923076,171.0,1.1153846153846154,111.15384615384616,246.30769230769232,316.38461538461536
7,1,26.73846153846154,38.07692307692308,51.53846153846154,918.6461538461538,121.3076923076923,0.9692307692307692,394.53846153846155,180.53846153846155,435.15384615384613
7,9,24.82307692307692,40.42307692307692,61.07692307692308,919.9615384615385,176.69230769230768,1.323076923076923,326.0,160.46153846153845,389.7692307692308
4,15,23.916666666666668,43.68333333333334,69.58333333333333,919.3833333333332,199.58333333333337,0.6749999999999999,83.08333333333333,238.66666666666663,270.1666666666667
3,16,22.27692307692308,41.50769230769231,81.38461538461539,919.9076923076924,202.92307692307693,0.8384615384615385,204.0,231.15384615384616,384.0769230769231
5,29,24.258333333333336,44.45,73.58333333333333,919.7666666666668,47.166666666666664,1.6666666666666667,338.25,201.33333333333337,446.9166666666667
6,19,26.092307692307692,41.95384615384615,62.84615384615385,919.4230769230768,195.69230769230768,1.8615384615384616,328.61538461538464,183.23076923076923,438.53846153846155
4,2,25.96666666666667,44.0,62.916666666666664,917.2583333333332,205.41666666666663,1.45,333.25,229.25,496.8333333333333
4,25,25.066666666666663,43.575,69.41666666666667,919.2,139.0,0.9583333333333334,384.1666666666667,224.5,516.25
7,5,25.04615384615385,33.33076923076923,53.46153846153846,922.6076923076924,200.76923076923077,1.9615384615384617,233.92307692307693,214.92307692307693,363.53846153846155
8,19,26.9,40.676923076923075,49.84615384615385,919.8615384615384,192.15384615384616,2.0615384615384618,131.15384615384616,270.3076923076923,340.84615384615387
1,15,24.666666666666668,37.541666666666664,71.75,918.1,115.16666666666669,0.9416666666666668,402.1666666666667,183.33333333333337,463.25
6,22,25.015384615384615,42.284615384615385,63.92307692307692,920.0846153846154,201.92307692307693,2.246153846153846,257.15384615384613,220.23076923076923,396.46153846153845
1,1,24.941666666666663,45.525,73.58333333333333,918.4166666666666,74.66666666666667,1.5166666666666666,410.8333333333333,185.25,484.6666666666667
9,5,27.108333333333334,41.15,51.416666666666664,919.2666666666664,53.666666666666664,1.9083333333333332,321.0,213.33333333333337,432.6666666666667
6,14,23.766666666666666,41.025,66.16666666666667,921.375,197.5,0.5166666666666667,303.4166666666667,197.58333333333337,435.6666666666667
10,21,26.13076923076923,42.45384615384615,58.53846153846154,920.1384615384616,37.76923076923077,1.8076923076923077,284.6923076923077,219.23076923076923,410.7692307692308
4,13,26.45,39.525,58.75,919.3083333333334,195.75,1.8083333333333331,398.5,198.5,435.5
8,29,27.7,38.19166666666667,48.583333333333336,918.95,143.0,1.2916666666666667,502.75,156.83333333333334,552.1666666666666
9,1,26.96666666666667,39.31666666666667,48.5,921.4083333333332,211.0,2.441666666666667,260.1666666666667,245.5,441.0
1,22,20.983333333333334,30.325,73.75,852.65,170.41666666666666,0.9083333333333332,245.25,237.66666666666663,412.9166666666667
1,25,24.76923076923077,42.599999999999994,69.6923076923077,917.6615384615384,204.15384615384616,1.9230769230769231,310.61538461538464,159.69230769230768,361.6923076923077
6,11,25.15833333333333,42.2,67.33333333333333,921.0,204.0,1.25,455.8333333333333,168.25,501.3333333333333
8,9,28.092307692307692,35.1,43.07692307692308,921.0846153846154,202.0,4.515384615384615,210.53846153846155,266.61538461538464,414.7692307692308
6,25,27.291666666666668,39.69166666666667,51.583333333333336,918.7916666666666,183.91666666666663,1.3416666666666668,290.3333333333333,232.5,453.3333333333333
4,11,23.866666666666664,44.2,72.5,919.5,173.16666666666666,0.85,360.0833333333333,226.08333333333337,526.9166666666666
9,22,27.776923076923076,29.9,46.92307692307692,919.4307692307692,210.69230769230768,0.7461538461538461,602.7692307692307,107.76923076923076,549.3846153846154
1,20,28.415384615384617,42.96153846153846,51.92307692307692,918.2307692307692,185.69230769230768,1.6538461538461535,111.0,270.0,336.46153846153845
4,30,27.3,43.28333333333333,59.583333333333336,919.9833333333332,201.33333333333337,0.95,664.25,115.0,582.0833333333334
5,14,23.069230769230767,44.684615384615384,75.3076923076923,919.8538461538462,205.46153846153845,0.4692307692307692,411.2307692307692,172.84615384615384,466.9230769230769
1,29,25.50769230769231,38.01538461538461,68.23076923076923,919.7769230769233,156.46153846153845,1.492307692307692,274.84615384615387,250.92307692307693,424.2307692307692
6,27,26.746153846153845,39.14615384615384,55.38461538461539,918.0230769230768,188.30769230769232,1.669230769230769,292.2307692307692,200.15384615384616,359.3076923076923
5,15,25.076923076923077,43.815384615384616,66.3076923076923,919.376923076923,183.84615384615384,0.8,175.84615384615384,244.23076923076923,356.38461538461536
11,28,23.82307692307692,41.315384615384616,73.61538461538461,918.953846153846,175.30769230769232,0.5538461538461538,550.8461538461538,103.23076923076924,476.53846153846155
1,31,26.6,36.66153846153846,59.38461538461539,919.623076923077,184.3846153846154,1.0307692307692309,296.6923076923077,179.69230769230768,368.38461538461536
4,22,25.87692307692307,40.676923076923075,57.92307692307692,920.1307692307691,180.23076923076923,0.9384615384615383,176.46153846153845,256.38461538461536,381.84615384615387
7,14,26.73846153846154,36.48461538461539,52.76923076923077,920.0307692307692,205.15384615384616,1.7615384615384615,392.0,192.07692307692307,432.15384615384613
6,30,20.976923076923075,41.96923076923077,80.6923076923077,921.9384615384614,208.46153846153845,2.1692307692307695,194.53846153846155,230.30769230769232,378.46153846153845
4,3,26.333333333333332,41.608333333333334,62.25,919.025,210.5,1.8,366.0833333333333,249.41666666666663,467.5833333333333
1,23,25.799999999999997,43.23846153846154,67.84615384615384,919.1692307692308,23.53846153846154,2.230769230769231,399.15384615384613,181.3846153846154,457.7692307692308
2,9,25.73076923076923,42.27692307692307,65.61538461538461,919.9076923076924,220.53846153846155,0.9307692307692308,366.6923076923077,209.6153846153846,474.46153846153845
1,23,24.653846153846153,40.20769230769231,69.84615384615384,916.0,158.6153846153846,0.6923076923076923,309.0,207.15384615384616,395.38461538461536
7,21,23.06153846153846,41.52307692307692,69.53846153846153,921.8692307692309,207.76923076923077,3.4923076923076923,315.3076923076923,189.3846153846154,438.46153846153845
2,21,27.684615384615384,43.34615384615385,54.23076923076923,918.7,141.46153846153845,0.7538461538461539,229.46153846153845,227.3846153846154,415.38461538461536
1,9,23.791666666666668,41.725,76.0,919.775,259.5,0.7916666666666666,406.6666666666667,184.33333333333337,473.25
9,9,27.633333333333336,36.34166666666667,46.916666666666664,920.3,183.58333333333337,1.1666666666666667,255.66666666666663,287.6666666666667,446.75
9,18,26.46153846153846,40.69230769230769,58.76923076923077,919.3384615384616,248.15384615384616,0.8153846153846154,384.9230769230769,206.6153846153846,477.15384615384613
2,27,24.37692307692307,43.72307692307693,74.3076923076923,920.6307692307691,117.6153846153846,0.953846153846154,285.61538461538464,233.53846153846155,451.0769230769231
8,1,25.56153846153846,34.800000000000004,50.84615384615385,923.5538461538462,183.15384615384616,3.5923076923076924,78.3076923076923,259.6923076923077,314.6923076923077
5,27,24.683333333333337,42.675,67.08333333333333,921.325,208.75,2.1,214.25,273.5,433.5833333333333
7,15,26.692307692307693,35.93076923076923,51.92307692307692,919.6076923076924,200.15384615384616,1.9307692307692308,259.7692307692308,206.0,392.3076923076923
9,17,28.638461538461534,30.9,38.84615384615385,920.9846153846154,201.07692307692307,2.4538461538461536,381.2307692307692,156.76923076923077,410.15384615384613
7,4,25.069230769230767,33.49230769230769,52.61538461538461,922.8,196.15384615384616,2.4615384615384617,613.9230769230769,92.76923076923076,509.0
7,8,26.407692307692308,37.27692307692307,53.61538461538461,919.0307692307692,189.30769230769232,1.176923076923077,424.6923076923077,170.30769230769232,443.2307692307692
1,9,25.86923076923077,33.169230769230765,56.38461538461539,919.4692307692308,164.07692307692307,0.6230769230769231,481.9230769230769,143.07692307692307,470.15384615384613
1,5,23.34166666666667,39.35,75.75,918.4416666666666,118.08333333333331,1.1416666666666666,335.6666666666667,207.91666666666663,460.0833333333333
1,18,24.40833333333333,41.25,71.0,918.65,208.25,0.95,188.75,238.0,378.25
11,14,21.569230769230767,44.315384615384616,86.23076923076923,919.8384615384616,147.69230769230768,1.1,257.38461538461536,163.30769230769232,389.6923076923077
7,2,23.815384615384616,41.892307692307696,68.46153846153847,919.3153846153848,217.84615384615384,0.9461538461538462,289.61538461538464,217.07692307692307,423.15384615384613
6,7,24.3,42.25833333333333,72.0,919.8416666666668,208.33333333333337,1.6666666666666667,288.3333333333333,240.16666666666663,417.75
6,24,25.246153846153845,43.392307692307696,64.61538461538461,918.6384615384616,193.84615384615384,1.0769230769230769,275.61538461538464,191.46153846153845,413.9230769230769
3,27,23.308333333333337,44.64166666666667,76.08333333333333,919.2666666666668,50.916666666666664,1.3083333333333331,92.33333333333331,306.4166666666667,375.5833333333333
6,12,24.816666666666663,41.96666666666667,67.08333333333333,920.0333333333332,204.16666666666663,0.8666666666666667,507.5833333333333,140.08333333333334,523.8333333333334
10,27,26.584615384615383,43.26923076923077,64.61538461538461,917.2,92.92307692307692,1.7307692307692308,305.38461538461536,214.46153846153845,448.53846153846155
6,2,24.975,40.641666666666666,67.58333333333333,919.3583333333332,195.08333333333337,0.2749999999999999,548.5,128.75,536.1666666666666
12,18,24.391666666666666,42.358333333333334,69.83333333333333,919.0666666666666,202.16666666666663,0.975,465.0833333333333,155.5,490.25
1,21,25.23846153846154,40.26153846153846,64.6923076923077,917.4,149.30769230769232,0.6230769230769231,412.0769230769231,169.53846153846155,422.9230769230769
3,19,25.73846153846154,37.57692307692308,67.61538461538461,920.046153846154,105.15384615384616,0.8,181.3846153846154,283.46153846153845,446.2307692307692
10,24,24.315384615384616,43.9076923076923,70.53846153846153,920.5846153846154,99.15384615384616,1.323076923076923,292.53846153846155,155.46153846153845,414.7692307692308
12,17,24.525,42.44166666666667,70.5,919.1083333333332,166.25,0.4916666666666667,455.3333333333333,149.25,463.25
11,30,24.191666666666663,44.575,70.08333333333333,919.3166666666666,189.75,0.5916666666666667,252.91666666666663,212.16666666666663,370.3333333333333
4,16,25.96666666666667,42.958333333333336,63.166666666666664,918.45,203.25,0.4333333333333333,521.4166666666666,164.41666666666666,566.5833333333334
9,13,28.066666666666663,40.583333333333336,47.416666666666664,918.8833333333332,196.58333333333337,3.4583333333333335,144.66666666666666,234.5,307.1666666666667
3,15,21.566666666666663,44.43333333333334,86.83333333333333,920.1416666666668,221.75,1.2916666666666667,148.75,285.4166666666667,420.3333333333333
1,14,27.72307692307692,36.96923076923077,50.84615384615385,917.5230769230768,199.23076923076923,0.8846153846153846,374.0769230769231,164.69230769230768,429.84615384615387
11,15,24.23076923076923,43.72307692307693,69.38461538461539,918.7923076923076,233.15384615384616,0.8999999999999999,386.46153846153845,165.92307692307693,460.2307692307692
10,16,27.72307692307692,42.76923076923077,51.07692307692308,918.453846153846,192.07692307692307,1.853846153846154,125.23076923076924,256.53846153846155,346.53846153846155
1,26,25.525,40.733333333333334,62.583333333333336,917.8,234.66666666666663,0.925,353.4166666666667,205.08333333333337,470.5833333333333
7,28,25.33076923076923,40.51538461538462,59.15384615384615,920.7307692307692,184.0,1.3076923076923077,490.53846153846155,126.0,496.15384615384613
1,13,27.84166666666667,32.61666666666667,49.833333333333336,918.3166666666666,203.5,1.1833333333333331,714.6666666666666,86.0,557.4166666666666
11,4,24.023076923076925,45.0923076923077,74.92307692307692,919.3692307692309,29.23076923076923,1.8384615384615384,262.53846153846155,170.92307692307693,340.38461538461536
6,23,21.9,41.5,77.53846153846153,922.7,193.69230769230768,2.338461538461538,188.0,221.0,359.7692307692308
8,20,27.246153846153845,40.26923076923077,56.15384615384615,919.0153846153846,206.46153846153845,0.5769230769230769,224.92307692307693,228.6153846153846,380.84615384615387
8,31,27.633333333333336,40.016666666666666,49.333333333333336,919.7833333333332,196.75,1.825,357.4166666666667,207.75,464.0
4,2,22.458333333333332,43.75,83.25,921.1416666666668,202.5,2.066666666666667,99.75,243.58333333333337,331.9166666666667
7,25,25.569230769230767,39.36923076923077,54.07692307692308,920.9153846153846,189.6153846153846,1.5,147.53846153846155,240.69230769230768,347.9230769230769
2,2,26.799999999999997,39.400000000000006,56.92307692307692,917.5384615384615,198.69230769230768,0.7769230769230769,164.53846153846155,284.2307692307692,383.53846153846155
9,12,29.275,39.49166666666667,43.0,917.4083333333332,184.75,2.4166666666666665,334.25,232.58333333333337,466.8333333333333
2,24,25.06153846153846,41.900000000000006,68.76923076923077,918.5076923076924,215.69230769230768,0.7846153846153846,127.23076923076924,225.07692307692307,329.0
9,9,28.183333333333337,36.958333333333336,45.166666666666664,919.7083333333334,153.16666666666666,0.7916666666666666,526.0,174.16666666666666,543.5
5,3,24.866666666666664,46.3,67.16666666666667,920.1083333333332,202.16666666666663,1.1583333333333334,85.5,273.6666666666667,335.3333333333333
3,29,26.275,40.55,68.66666666666667,918.2083333333334,53.333333333333336,1.0166666666666666,253.58333333333337,290.0833333333333,497.6666666666667
5,12,24.930769230769233,42.55384615384616,66.53846153846153,920.3153846153848,204.07692307692307,2.515384615384616,383.15384615384613,185.30769230769232,436.7692307692308
8,29,27.708333333333332,38.541666666666664,46.5,919.525,178.16666666666666,1.9166666666666667,56.166666666666664,314.8333333333333,360.8333333333333
5,29,25.23846153846154,43.34615384615385,67.84615384615384,920.5153846153846,179.0,0.5615384615384615,510.38461538461536,119.07692307692308,495.46153846153845
9,10,28.808333333333337,36.358333333333334,41.333333333333336,919.175,177.75,1.425,285.3333333333333,202.75,409.0
